,date,open,high,low,close,volume,average,barCount
0,2025-04-14 09:30:00-04:00,1.46,1.49,1.39,1.395,884615.0,1.45078,3108
1,2025-04-14 12:00:00-04:00,1.39,1.4474,1.37,1.39,709412.0,1.40491,2787
2,2025-04-15 09:30:00-04:00,1.4,1.455,1.39,1.405,415273.0,1.43365,1450
3,2025-04-15 12:00:00-04:00,1.405,1.45,1.4,1.44,421847.0,1.42115,1419
4,2025-04-16 09:30:00-04:00,1.43,1.43,1.36,1.36,220173.0,1.39135,627
5,2025-04-16 12:00:00-04:00,1.36,1.41,1.35,1.365,510151.0,1.37196,1651
6,2025-04-17 09:30:00-04:00,1.36,1.39,1.33,1.35,263664.0,1.35956,489
7,2025-04-17 12:00:00-04:00,1.355,1.43,1.345,1.38,676399.0,1.40121,1302
8,2025-04-21 09:30:00-04:00,1.37,1.46,1.365,1.3848,368554.0,1.4176,875
9,2025-04-21 12:00:00-04:00,1.39,1.41,1.37,1.37,397692.0,1.38822,1494
10,2025-04-22 09:30:00-04:00,1.39,1.51,1.39,1.49,715828.0,1.4669,1734
11,2025-04-22 12:00:00-04:00,1.49,1.55,1.48,1.525,1092369.0,1.51496,2265
12,2025-04-23 09:30:00-04:00,1.56,1.65,1.56,1.59,748572.0,1.61519,1470
13,2025-04-23 12:00:00-04:00,1.59,1.64,1.58,1.61,532922.0,1.61308,2082
14,2025-04-24 09:30:00-04:00,1.62,1.62,1.55,1.565,338801.0,1.57404,803
15,2025-04-24 12:00:00-04:00,1.565,1.6,1.53,1.59,615360.0,1.57011,1908
16,2025-04-25 09:30:00-04:00,1.59,1.59,1.52,1.525,303086.0,1.54589,847
17,2025-04-25 12:00:00-04:00,1.525,1.5399,1.48,1.505,779693.0,1.506,2252
18,2025-04-28 09:30:00-04:00,1.5,1.58,1.49,1.49,692352.0,1.51908,1793
19,2025-04-28 12:00:00-04:00,1.49,1.55,1.485,1.545,302953.0,1.51551,1082
20,2025-04-29 09:30:00-04:00,1.54,1.58,1.53,1.56,185593.0,1.55325,595
21,2025-04-29 12:00:00-04:00,1.5599,1.61,1.52,1.545,1016985.0,1.56766,2617
22,2025-04-30 09:30:00-04:00,1.49,1.5497,1.48,1.54,202541.0,1.50925,501
23,2025-04-30 12:00:00-04:00,1.54,1.585,1.52,1.55,349055.0,1.55535,1013
24,2025-05-01 09:30:00-04:00,1.58,1.6,1.5218,1.555,309956.0,1.56413,918
25,2025-05-01 12:00:00-04:00,1.555,1.575,1.54,1.545,271001.0,1.55829,831
26,2025-05-02 09:30:00-04:00,1.58,1.605,1.55,1.585,323989.0,1.57883,987
27,2025-05-02 12:00:00-04:00,1.585,1.655,1.57,1.575,658185.0,1.61227,1794
28,2025-05-05 09:30:00-04:00,1.57,1.595,1.52,1.56,311796.0,1.55751,688
29,2025-05-05 12:00:00-04:00,1.555,1.59,1.515,1.525,275486.0,1.54451,1002
30,2025-05-06 09:30:00-04:00,1.52,1.53,1.455,1.46,475081.0,1.48944,1054
31,2025-05-06 12:00:00-04:00,1.46,1.48,1.365,1.395,1390461.0,1.4017,3341
32,2025-05-07 09:30:00-04:00,1.41,1.44,1.35,1.355,360060.0,1.36321,652
33,2025-05-07 12:00:00-04:00,1.36,1.37,1.34,1.34,542818.0,1.35191,1295
34,2025-05-08 09:30:00-04:00,1.33,1.34,1.225,1.28,1498986.0,1.25735,2399
35,2025-05-08 12:00:00-04:00,1.285,1.4,1.28,1.35,606478.0,1.35835,1554
36,2025-05-09 09:30:00-04:00,1.35,1.42,1.33,1.355,381555.0,1.38589,1081
37,2025-05-09 12:00:00-04:00,1.355,1.36,1.33,1.335,327935.0,1.34756,1604
